id,name,age,salary,city,department,experience_years,rating,joining_year,is_manager
329.0,Neha Iyer,57.0,111865.0,Mumbai,Sales,8.0,4.33,2016.0,True
330.0,,41.0,101818.0,Hyderabad,Marketing,8.0,3.4,2019.0,True
331.0,Divya Reddy,49.0,43624.0,Bangalore,Marketing,0.0,1.46,2014.0,True
332.0,Ishita Das,39.0,43321.0,,HR,1.0,1.38,2018.0,False
333.0,Karthik Reddy,,30488.0,Delhi,Finance,15.0,4.64,2017.0,
334.0,Pranav Sharma,,42574.0,Mumbai,Finance,0.0,3.68,2009.0,True
335.0,Neha Kumar,44.0,25240.0,Bangalore,Marketing,9.0,4.32,,True
336.0,Pranav Das,59.0,63221.0,Delhi,Sales,17.0,4.52,2006.0,False
337.0,Anjali Verma,19.0,30478.0,Hyderabad,IT,7.0,3.29,2021.0,True
338.0,Ravi Sharma,43.0,75645.0,Bangalore,Sales,10.0,3.07,2008.0,True
339.0,Neha Iyer,34.0,39262.0,Delhi,IT,1.0,2.72,2018.0,True
340.0,Karthik Nair,57.0,72796.0,Delhi,Marketing,,2.27,2014.0,True
341.0,Ishita Sharma,50.0,,Chennai,,7.0,2.74,2007.0,True
342.0,,26.0,115257.0,Hyderabad,,16.0,4.1,2007.0,False
343.0,Divya Patel,56.0,84291.0,Chennai,HR,14.0,3.41,2019.0,
344.0,Priya Gupta,46.0,99104.0,Mumbai,HR,16.0,,2010.0,False
345.0,Rahul Patel,59.0,79399.0,Chennai,Marketing,12.0,2.77,2021.0,True
346.0,Sneha Kumar,43.0,99714.0,Chennai,Finance,18.0,3.43,2016.0,False
,Priya Singh,52.0,70428.0,Bangalore,Sales,4.0,3.53,2024.0,False
348.0,Karthik Verma,42.0,107731.0,Delhi,Finance,11.0,3.37,2015.0,False
349.0,Divya Singh,41.0,20302.0,Hyderabad,HR,0.0,3.81,,True
350.0,Suresh Verma,30.0,102558.0,Chennai,HR,4.0,1.95,,True
,Ajay Patel,24.0,20055.0,Hyderabad,Finance,7.0,3.05,2005.0,False
352.0,Manoj Das,53.0,28717.0,Chennai,Finance,12.0,1.42,2024.0,False
353.0,Aishwarya Singh,37.0,48699.0,Mumbai,,7.0,2.54,2020.0,True
354.0,Kavya Verma,18.0,93686.0,,Sales,,2.95,2019.0,True
355.0,Neha Nair,,87661.0,Bangalore,Marketing,0.0,3.61,2021.0,False
356.0,Sneha Iyer,33.0,64247.0,Delhi,Marketing,,4.8,2012.0,
357.0,,31.0,36748.0,,,18.0,3.4,2016.0,False
358.0,Kavya Iyer,29.0,,,Marketing,2.0,3.97,,True
359.0,Kavya Das,40.0,35034.0,Hyderabad,,16.0,3.03,2019.0,False
,Ishita Verma,32.0,25126.0,Mumbai,HR,4.0,,2013.0,False
361.0,Sneha Kumar,45.0,25122.0,Mumbai,Finance,19.0,,2006.0,True
362.0,Meera Gupta,51.0,38030.0,,Finance,7.0,2.02,2009.0,False
363.0,Ajay Singh,19.0,102838.0,Mumbai,Finance,13.0,2.45,2010.0,False
,Ravi Gupta,49.0,104717.0,Hyderabad,Sales,,2.89,2011.0,False
365.0,Manoj Gupta,40.0,75658.0,,Marketing,10.0,1.18,2005.0,
366.0,Manoj Das,39.0,,Hyderabad,Finance,19.0,1.56,2011.0,True
367.0,Manoj Patel,42.0,87067.0,Chennai,IT,14.0,2.11,2024.0,True
368.0,Arun Patel,39.0,108869.0,Delhi,IT,18.0,4.89,2016.0,False
369.0,Ravi Sharma,39.0,54674.0,,HR,6.0,2.33,2020.0,True
370.0,Nikhil Verma,59.0,55854.0,Delhi,,18.0,2.93,2020.0,False
371.0,Meera Patel,23.0,66271.0,Hyderabad,Finance,18.0,1.78,2015.0,False
372.0,,32.0,93688.0,Mumbai,,10.0,3.44,2008.0,True
373.0,Meera Singh,54.0,58518.0,Bangalore,,4.0,2.12,2017.0,True
374.0,Arun Sharma,50.0,30267.0,,HR,4.0,1.83,2011.0,False
375.0,Pranav Iyer,25.0,110825.0,Mumbai,Sales,,3.07,2008.0,False
376.0,Anjali Iyer,22.0,21062.0,Delhi,Marketing,9.0,1.02,2019.0,True
377.0,Pranav Das,56.0,70448.0,Mumbai,Marketing,5.0,,2023.0,True
378.0,Divya Singh,21.0,115462.0,Chennai,Sales,14.0,1.88,,True
379.0,Aishwarya Patel,23.0,26229.0,Delhi,Marketing,15.0,,2015.0,False
380.0,Divya Verma,49.0,,Bangalore,HR,16.0,1.43,2012.0,False
381.0,Aishwarya Gupta,47.0,67915.0,Bangalore,HR,7.0,2.36,2005.0,False
382.0,Divya Singh,52.0,24632.0,Hyderabad,Sales,7.0,4.21,2012.0,False
383.0,Manoj Nair,57.0,23596.0,Mumbai,Finance,8.0,3.29,2017.0,False
384.0,Manoj Iyer,33.0,26168.0,Delhi,IT,1.0,3.05,2008.0,True
385.0,Karthik Iyer,30.0,27561.0,Hyderabad,Finance,14.0,2.17,,True
386.0,Sneha Sharma,59.0,,Delhi,Marketing,17.0,4.73,2007.0,False
387.0,Aishwarya Reddy,47.0,102152.0,Mumbai,IT,2.0,2.59,2013.0,False
388.0,Ravi Iyer,36.0,46734.0,Bangalore,Sales,16.0,1.35,2006.0,True
389.0,Meera Nair,34.0,26371.0,,Sales,3.0,,2006.0,True
390.0,Neha Patel,36.0,46069.0,Bangalore,IT,,,2017.0,True
391.0,Ishita Nair,45.0,99905.0,Hyderabad,HR,13.0,,,
,Karthik Iyer,43.0,32910.0,Chennai,IT,8.0,3.03,,False
393.0,,54.0,93479.0,Hyderabad,Marketing,8.0,4.5,2008.0,
394.0,Divya Reddy,43.0,97735.0,Mumbai,HR,,2.97,2012.0,False
395.0,Pranav Kumar,40.0,101264.0,Chennai,Sales,9.0,3.81,2013.0,True
396.0,Aishwarya Reddy,26.0,43275.0,Hyderabad,,3.0,4.97,2009.0,True
397.0,,29.0,92274.0,Mumbai,Finance,11.0,1.53,2024.0,
398.0,Vikram Patel,18.0,101449.0,Bangalore,Finance,7.0,2.1,,False
399.0,Pranav Reddy,18.0,80004.0,Mumbai,Marketing,,2.58,2015.0,False
400.0,Meera Sharma,51.0,82981.0,Delhi,Finance,12.0,2.69,2019.0,True
401.0,Arun Das,49.0,104659.0,Mumbai,,15.0,2.64,2013.0,False
,Pranav Singh,42.0,74553.0,Mumbai,IT,1.0,4.63,2021.0,False
403.0,Meera Singh,57.0,68447.0,Delhi,Finance,10.0,3.86,2016.0,True
404.0,Sneha Reddy,,54529.0,Hyderabad,IT,9.0,3.43,,True
405.0,Vikram Nair,,95703.0,Hyderabad,Marketing,14.0,2.24,2014.0,False
406.0,Meera Sharma,56.0,96090.0,Mumbai,HR,,4.3,2014.0,False
407.0,Rahul Verma,22.0,37260.0,Delhi,Marketing,7.0,4.82,2017.0,False
408.0,Meera Sharma,,23812.0,Delhi,,17.0,4.28,2023.0,True
409.0,Neha Kumar,,48024.0,Bangalore,,8.0,1.01,2015.0,True
410.0,Suresh Reddy,20.0,78656.0,Hyderabad,HR,,3.55,2017.0,False
411.0,Neha Nair,,47285.0,Chennai,IT,13.0,1.2,2012.0,True
412.0,Rahul Iyer,43.0,112436.0,Hyderabad,Sales,17.0,2.03,2012.0,True
413.0,,33.0,21605.0,Hyderabad,,,1.24,2008.0,False
414.0,Priya Das,,91158.0,Bangalore,IT,19.0,3.42,2019.0,False
415.0,Ishita Das,39.0,92303.0,Chennai,IT,11.0,3.75,2015.0,True
416.0,Nikhil Patel,46.0,47139.0,Bangalore,,18.0,1.46,2015.0,True
417.0,Anjali Singh,31.0,97149.0,Chennai,IT,13.0,2.54,2005.0,
,Kavya Nair,45.0,,Mumbai,HR,16.0,2.82,,True
419.0,Neha Verma,22.0,,,Finance,2.0,2.48,,True
420.0,,47.0,33918.0,Bangalore,Sales,6.0,1.48,2024.0,False
421.0,Ishita Kumar,22.0,105655.0,Hyderabad,HR,16.0,2.68,2010.0,
422.0,Ishita Sharma,29.0,47446.0,Chennai,Finance,11.0,4.0,2019.0,True
423.0,Ravi Iyer,33.0,33046.0,Chennai,HR,8.0,1.28,,
424.0,Manoj Sharma,43.0,44818.0,Delhi,HR,14.0,1.32,2018.0,True
,Ajay Iyer,43.0,24324.0,Hyderabad,Sales,,2.42,2022.0,False
426.0,Ajay Patel,38.0,96323.0,Mumbai,Marketing,12.0,4.77,2021.0,True
427.0,Rahul Reddy,56.0,29111.0,Bangalore,Marketing,7.0,,2022.0,True
428.0,Arun Verma,53.0,58110.0,Mumbai,HR,13.0,3.71,2009.0,False
429.0,Kavya Das,50.0,36389.0,Hyderabad,,7.0,2.45,2024.0,False
430.0,Meera Nair,47.0,61427.0,Chennai,Finance,13.0,3.37,,True
431.0,Vikram Iyer,54.0,99579.0,Chennai,IT,6.0,1.04,2013.0,False
,Pranav Nair,40.0,48746.0,Hyderabad,IT,11.0,3.54,2015.0,False
433.0,Kavya Sharma,27.0,107886.0,Chennai,HR,10.0,4.65,2005.0,
434.0,Nikhil Nair,22.0,20117.0,Chennai,HR,10.0,3.45,2022.0,False
435.0,Neha Iyer,,104471.0,Chennai,,12.0,4.49,2010.0,False
436.0,,51.0,33234.0,Bangalore,HR,17.0,3.9,2006.0,True
,,48.0,73441.0,Bangalore,Marketing,1.0,1.48,2019.0,False
438.0,Suresh Nair,27.0,20846.0,Delhi,HR,14.0,4.61,2018.0,True
439.0,Suresh Sharma,36.0,30954.0,,,19.0,1.27,2009.0,True
440.0,Vikram Reddy,49.0,99239.0,,Marketing,,3.14,2010.0,False
441.0,Pranav Das,18.0,66514.0,Hyderabad,HR,14.0,1.57,,False
,Neha Nair,22.0,108236.0,Hyderabad,Sales,,1.05,2022.0,False
443.0,,21.0,117579.0,Delhi,Finance,11.0,2.69,2018.0,True
444.0,Kavya Nair,33.0,26469.0,Bangalore,,12.0,2.18,2014.0,False
445.0,Anjali Nair,41.0,50105.0,Delhi,Marketing,10.0,2.94,2018.0,True
446.0,Pooja Patel,33.0,62101.0,,,4.0,,2017.0,False
447.0,Meera Singh,19.0,84323.0,Mumbai,Sales,,1.17,2007.0,False
448.0,Rahul Das,45.0,111922.0,Chennai,IT,2.0,1.49,2010.0,False
449.0,Vikram Verma,49.0,78067.0,Bangalore,IT,18.0,3.23,2012.0,True
,Sneha Das,44.0,69376.0,Bangalore,Marketing,6.0,2.37,2016.0,False
451.0,Manoj Kumar,37.0,65587.0,Delhi,HR,,3.92,2017.0,False
452.0,Rahul Iyer,41.0,56976.0,Bangalore,Sales,14.0,3.61,2015.0,True
453.0,Neha Das,29.0,87584.0,Hyderabad,,4.0,4.38,2016.0,True
,Arun Nair,52.0,98477.0,Hyderabad,Sales,14.0,3.77,2005.0,False
455.0,Neha Kumar,50.0,62533.0,Delhi,HR,7.0,2.72,2021.0,
456.0,Ajay Singh,,21828.0,Hyderabad,HR,9.0,3.69,2020.0,
457.0,Pooja Singh,54.0,21917.0,Mumbai,Marketing,15.0,2.1,2015.0,True
458.0,Manoj Reddy,29.0,40618.0,,HR,7.0,2.23,2017.0,True
459.0,Neha Verma,20.0,52254.0,Mumbai,Finance,0.0,4.16,2022.0,True
,Meera Sharma,18.0,67362.0,Chennai,IT,11.0,2.79,,True
461.0,Meera Gupta,50.0,40128.0,Mumbai,Marketing,4.0,4.19,2016.0,
,Priya Gupta,57.0,79383.0,Chennai,,2.0,4.29,2010.0,True
,Sneha Sharma,27.0,85545.0,Chennai,Finance,0.0,4.43,,True
464.0,,46.0,102180.0,Mumbai,Marketing,3.0,4.67,2020.0,True
465.0,Priya Singh,30.0,107958.0,,HR,7.0,2.72,2008.0,False
466.0,Pranav Verma,29.0,,Hyderabad,,2.0,2.28,2007.0,False
467.0,Aishwarya Kumar,48.0,,Hyderabad,HR,9.0,3.33,2020.0,True
468.0,Kavya Sharma,19.0,59809.0,Chennai,HR,1.0,2.48,2016.0,True
469.0,Sneha Nair,52.0,25287.0,Chennai,Sales,10.0,3.4,2015.0,False
470.0,Sneha Sharma,40.0,,Delhi,Finance,9.0,3.82,2009.0,False
,,34.0,28512.0,Bangalore,IT,13.0,,2022.0,False
472.0,Arun Patel,43.0,21342.0,Mumbai,Sales,6.0,2.5,2023.0,False
473.0,Kavya Verma,25.0,83076.0,Chennai,Sales,1.0,1.67,2010.0,False
474.0,Vikram Iyer,46.0,39216.0,Hyderabad,IT,8.0,2.72,2022.0,False
475.0,Pooja Gupta,43.0,113070.0,Delhi,IT,15.0,,2010.0,False
476.0,Ishita Singh,27.0,99767.0,Mumbai,HR,12.0,4.56,,
477.0,Kavya Kumar,43.0,117829.0,Delhi,Sales,8.0,2.38,2016.0,
478.0,,51.0,46614.0,Mumbai,Marketing,,1.62,2023.0,True
479.0,Aishwarya Reddy,,,Mumbai,IT,3.0,,2006.0,True
480.0,Pranav Singh,24.0,113789.0,Chennai,IT,,3.58,2021.0,True
481.0,,21.0,62078.0,Delhi,Finance,11.0,3.55,2015.0,True
482.0,Arun Das,,103524.0,Delhi,Marketing,,2.36,2015.0,True
,Nikhil Reddy,46.0,116573.0,Hyderabad,Marketing,13.0,1.29,2020.0,False
484.0,Pranav Patel,53.0,32219.0,Hyderabad,IT,13.0,2.64,2006.0,False
485.0,,42.0,20235.0,Chennai,HR,1.0,2.24,2006.0,True
486.0,,38.0,62929.0,Chennai,Finance,19.0,3.71,2012.0,True
487.0,Nikhil Sharma,53.0,87444.0,Bangalore,Marketing,10.0,3.42,2017.0,False
488.0,Kavya Sharma,27.0,28567.0,Hyderabad,IT,15.0,2.46,2014.0,False
489.0,,54.0,,Mumbai,Marketing,18.0,1.87,,False
490.0,Pranav Patel,26.0,85441.0,Delhi,Finance,5.0,4.95,2008.0,True
491.0,Manoj Verma,41.0,104555.0,Chennai,Finance,18.0,2.82,2019.0,False
492.0,Meera Singh,52.0,93698.0,Delhi,Sales,4.0,3.75,2005.0,
493.0,Nikhil Singh,52.0,,Delhi,IT,3.0,1.56,2015.0,True
494.0,Aishwarya Reddy,,56159.0,Bangalore,Finance,14.0,2.94,2011.0,False
495.0,Anjali Iyer,35.0,63925.0,Hyderabad,Sales,3.0,1.11,2021.0,False
,Ishita Patel,56.0,25951.0,Chennai,Sales,,3.02,,True
497.0,Suresh Sharma,49.0,107388.0,Delhi,,9.0,4.86,2022.0,False
498.0,Manoj Verma,41.0,28007.0,Chennai,Marketing,,2.54,2016.0,
499.0,Sneha Patel,,61832.0,,Sales,4.0,1.16,2013.0,True
500.0,Manoj Kumar,49.0,78596.0,Bangalore,Marketing,5.0,1.12,,False
305.0,Sneha Verma,52.0,,Delhi,IT,4.0,1.97,2015.0,True
341.0,Ishita Sharma,50.0,,Chennai,,7.0,2.74,2007.0,True
48.0,Meera Verma,25.0,31174.0,Chennai,Marketing,14.0,1.74,2019.0,
68.0,Pranav Verma,25.0,82856.0,Hyderabad,IT,14.0,3.91,2017.0,
480.0,Pranav Singh,24.0,113789.0,Chennai,IT,,3.58,2021.0,True
486.0,,38.0,62929.0,Chennai,Finance,19.0,3.71,2012.0,True
311.0,Rahul Verma,52.0,103807.0,Hyderabad,IT,10.0,2.2,2006.0,False
32.0,Anjali Nair,20.0,80921.0,Bangalore,Finance,6.0,1.35,2007.0,False
250.0,Pooja Singh,52.0,57626.0,Mumbai,,10.0,3.7,2019.0,True
91.0,Aishwarya Iyer,25.0,92124.0,Mumbai,IT,6.0,2.95,2005.0,True
323.0,Rahul Kumar,20.0,99252.0,Hyderabad,HR,9.0,1.14,2008.0,False
169.0,Ajay Singh,54.0,55547.0,Delhi,HR,15.0,3.63,2012.0,True
120.0,Kavya Reddy,22.0,,Mumbai,Sales,4.0,1.9,2009.0,True
67.0,,,59081.0,Delhi,HR,4.0,1.32,2015.0,False
,Ajay Singh,34.0,31637.0,Delhi,Marketing,12.0,1.05,2005.0,False
190.0,Rahul Reddy,50.0,47712.0,Delhi,,2.0,2.11,2006.0,False
435.0,Neha Iyer,,104471.0,Chennai,,12.0,4.49,2010.0,False
290.0,Priya Gupta,47.0,39963.0,,IT,13.0,2.17,2007.0,False
143.0,Pooja Patel,49.0,61430.0,Chennai,IT,14.0,3.05,2011.0,False
147.0,,,119657.0,,HR,11.0,4.15,2009.0,False
294.0,,44.0,34388.0,Delhi,IT,1.0,,2013.0,True
313.0,Ajay Kumar,54.0,89724.0,Mumbai,IT,,1.19,2012.0,False
,Suresh Singh,,53434.0,Delhi,Finance,19.0,,2013.0,False
493.0,Nikhil Singh,52.0,,Delhi,IT,3.0,1.56,2015.0,True
66.0,Aishwarya Nair,48.0,70343.0,Delhi,HR,17.0,1.53,2006.0,
375.0,Pranav Iyer,25.0,110825.0,Mumbai,Sales,,3.07,2008.0,False
35.0,Divya Iyer,38.0,106900.0,Hyderabad,Sales,9.0,3.94,2017.0,True
343.0,Divya Patel,56.0,84291.0,Chennai,HR,14.0,3.41,2019.0,
174.0,Suresh Nair,49.0,65445.0,Mumbai,HR,13.0,1.82,2006.0,False
202.0,,41.0,,,Finance,12.0,4.21,,False
180.0,Manoj Patel,19.0,95672.0,Bangalore,Marketing,8.0,4.19,2012.0,True
307.0,Suresh Das,45.0,42415.0,Bangalore,HR,3.0,,,True
234.0,Sneha Sharma,40.0,,Delhi,Sales,8.0,3.85,,False
443.0,,21.0,117579.0,Delhi,Finance,11.0,2.69,2018.0,True
346.0,Sneha Kumar,43.0,99714.0,Chennai,Finance,18.0,3.43,2016.0,False
129.0,Meera Singh,59.0,81642.0,Delhi,Finance,5.0,3.83,2014.0,False
278.0,Manoj Iyer,50.0,73413.0,Mumbai,Finance,4.0,2.84,2009.0,True
,,38.0,,,,14.0,2.42,2019.0,False
,Pranav Singh,42.0,74553.0,Mumbai,IT,1.0,4.63,2021.0,False
362.0,Meera Gupta,51.0,38030.0,,Finance,7.0,2.02,2009.0,False
327.0,Nikhil Reddy,48.0,113229.0,Delhi,Finance,8.0,3.09,2021.0,False
431.0,Vikram Iyer,54.0,99579.0,Chennai,IT,6.0,1.04,2013.0,False
468.0,Kavya Sharma,19.0,59809.0,Chennai,HR,1.0,2.48,2016.0,True
214.0,Sneha Nair,20.0,29860.0,Hyderabad,IT,2.0,3.24,2024.0,False
331.0,Divya Reddy,49.0,43624.0,Bangalore,Marketing,0.0,1.46,2014.0,True
330.0,,41.0,101818.0,Hyderabad,Marketing,8.0,3.4,2019.0,True
296.0,Anjali Singh,51.0,,Chennai,Finance,14.0,3.91,2022.0,True
417.0,Anjali Singh,31.0,97149.0,Chennai,IT,13.0,2.54,2005.0,
407.0,Rahul Verma,22.0,37260.0,Delhi,Marketing,7.0,4.82,2017.0,False
103.0,Vikram Gupta,29.0,,Chennai,Marketing,13.0,3.24,2008.0,False
